Date,DAX,FTSE
1994-01-11,-0.2256,-0.7789
1994-01-12,-0.8781,-1.2244
1994-01-13,-2.0152,-0.3559
1994-01-14,-1.0551,1.2083
1994-01-17,-0.2073,0.2117
1994-01-18,-1.1013,0.8569
1994-01-19,0.9717,1.1085
1994-01-20,-0.8518,-0.1468
1994-01-21,-1.9181,0.4092
1994-01-24,0.212,-0.0804
1994-01-25,2.2485,-1.0743
1994-01-26,-0.3578,-0.2294
1994-01-27,0.2817,-0.2561
1994-01-28,0.392,0.5865
1994-01-31,2.0614,1.2879
1994-02-01,0.102,-0.295
1994-02-02,0.1991,1.1145
1994-02-03,-1.4785,-0.8181
1994-02-04,-0.626,-0.4611
1994-02-07,-2.7523,-1.62
1994-02-08,1.3374,0.6171
1994-02-09,-1.0402,-0.3227
1994-02-10,1.6146,-0.6445
1994-02-11,-1.3379,-0.8248
1994-02-14,1.215,-0.4558
1994-02-15,-0.0184,0.883
1994-02-16,0.9921,0.722
1994-02-17,-0.3693,0.2224
1994-02-18,1.0922,-1.2466
1994-02-21,-1.5075,-0.9549
1994-02-22,-0.5619,-0.4955
1994-02-23,0.9513,0.246
1994-02-24,-1.7569,-2.2263
1994-02-25,-0.7353,0.4193
1994-02-28,0.8024,1.4294
1994-03-01,-1.1723,-1.7277
1994-03-02,-2.2602,-0.6879
1994-03-03,0.8697,-0.0493
1994-03-04,1.0889,0.9703
1994-03-07,2.3698,0.8511
1994-03-08,0.7174,-1.2553
1994-03-09,-0.3743,-0.5422
1994-03-10,1.1819,-0.3942
1994-03-11,-1.7566,-1.2987
1994-03-14,1.9815,1.3002
1994-03-15,0.9519,1.0515
1994-03-16,0.3297,-0.7498
1994-03-17,0.1072,0.3947
1994-03-18,-0.8942,-1.1549
1994-03-21,-1.1287,-0.6246
1994-03-22,0.472,0.1094
1994-03-23,0.9242,-1.4431
1994-03-24,0.0254,-1.0649
1994-03-25,-1.4628,0.2338
1994-03-28,1.4723,0.016
1994-03-29,0.3206,-0.1949
1994-03-30,-0.9602,-0.9925
1994-03-31,-0.6715,-0.194
1994-04-01,0.0,0.0
1994-04-04,0.0,0.0
1994-04-05,1.1804,0.9655
1994-04-06,1.5248,0.491
1994-04-07,0.466,-0.0798
1994-04-08,0.0877,-0.2621
1994-04-11,0.998,0.9164
1994-04-12,-0.6619,0.308
1994-04-13,-0.0638,-0.421
1994-04-14,-0.4744,-0.4482
1994-04-15,0.0778,1.1687
1994-04-18,1.2888,-0.95
1994-04-19,-2.5287,-0.325
1994-04-20,0.4704,-0.9495
1994-04-21,0.6565,0.0936
1994-04-22,0.7715,1.048
1994-04-25,-0.5285,-0.8807
1994-04-26,1.8608,0.6181
1994-04-27,0.4623,0.7903
1994-04-28,-0.1043,-0.6381
1994-04-29,-0.2328,-0.147
1994-05-02,1.0094,0.0
1994-05-03,-0.7211,-0.8095
1994-05-04,-0.1452,-0.9516
1994-05-05,-0.586,1.1562
1994-05-06,0.0528,0.0
1994-05-09,-0.8109,-0.264
1994-05-10,0.7333,1.2428
1994-05-11,0.3794,-0.1849
1994-05-12,0.0,0.2332
1994-05-13,0.6739,-0.5928
1994-05-16,0.5472,-0.1154
1994-05-17,-0.502,0.2536
1994-05-18,0.3408,-0.2241
1994-05-19,-0.8666,0.2021
1994-05-20,0.0841,0.1441
1994-05-23,0.0,-0.6044
1994-05-24,-2.2639,-0.6209
1994-05-25,-1.817,-2.2142
1994-05-26,-1.3211,-0.0331
1994-05-27,0.5042,-1.7651
1994-05-30,-1.0668,0.0
1994-05-31,0.4509,0.1382
1994-06-01,0.094,-1.2994
1994-06-02,0.0,1.6679
1994-06-03,0.8776,0.5703
1994-06-06,0.6833,0.387
1994-06-07,-1.2931,-0.1529
1994-06-08,0.473,1.1116
1994-06-09,-0.7403,-0.3061
1994-06-10,0.1766,0.8914
1994-06-13,-1.2798,-1.2959
1994-06-14,-1.4759,0.7725
1994-06-15,0.0,0.204
1994-06-16,-0.9539,-0.5155
1994-06-17,-0.2039,-0.2376
1994-06-20,-3.9937,-1.7136
1994-06-21,0.7339,-1.04
1994-06-22,0.5622,0.687
1994-06-23,1.3879,-0.608
1994-06-24,-0.8303,-2.2363
1994-06-27,-0.8333,0.81
1994-06-28,1.4915,0.3138
1994-06-29,1.3893,1.2822
1994-06-30,-1.0243,-0.9198
1994-07-01,0.552,0.5892
1994-07-04,0.878,1.1579
1994-07-05,-1.0568,-0.1818
1994-07-06,0.1481,-0.6172
1994-07-07,0.4004,0.6007
1994-07-08,0.3425,-0.0675
1994-07-11,0.7221,0.7224
1994-07-12,-0.8525,-0.6669
1994-07-13,0.2905,1.3968
1994-07-14,0.0789,1.5007
1994-07-15,1.8481,0.7999
1994-07-18,0.2188,0.2342
1994-07-19,1.4584,0.3018
1994-07-20,0.4632,-0.4561
1994-07-21,-1.1853,0.5817
1994-07-22,1.7489,0.6333
1994-07-25,-0.6529,-0.2761
1994-07-26,0.7368,0.3574
1994-07-27,-0.5353,-1.1196
1994-07-28,-0.8237,0.4412
1994-07-29,1.1226,-0.4296
1994-08-01,0.3331,0.4801
1994-08-02,1.5136,1.9403
1994-08-03,0.5731,0.0918
1994-08-04,-0.7076,-0.3133
1994-08-05,0.0641,0.5396
1994-08-08,-0.0041,0.1389
1994-08-09,-0.937,-0.104
1994-08-10,-0.177,-0.0505
1994-08-11,-0.2356,-0.9094
1994-08-12,-1.4198,0.1306
1994-08-15,0.6665,-0.0032
1994-08-16,0.201,0.1623
1994-08-17,0.8935,1.3663
1994-08-18,-0.4037,-0.2414
1994-08-19,-0.1853,0.2765
1994-08-22,-1.1993,-0.6298
1994-08-23,-0.7496,0.1198
1994-08-24,0.8777,0.948
1994-08-25,1.2152,0.9048
1994-08-26,0.4335,0.9554
1994-08-29,1.4642,0.0
1994-08-30,0.8052,-0.4747
1994-08-31,0.0905,0.0523
1994-09-01,-0.5445,-1.0703
1994-09-02,0.1777,0.1928
1994-09-05,-1.3693,0.5834
1994-09-06,-0.3964,-1.1137
1994-09-07,-0.096,-0.0468
1994-09-08,0.3951,-0.746
1994-09-09,0.5883,-1.2799
1994-09-12,-1.3976,-0.3345
1994-09-13,-0.8596,-0.2365
1994-09-14,-0.5604,-1.3327
1994-09-15,-0.4774,1.0683
1994-09-16,0.2247,-1.5292
1994-09-19,-1.0369,0.4568
1994-09-20,-0.8489,-1.3575
1994-09-21,0.026,-0.7408
1994-09-22,-0.3111,0.2123
1994-09-23,0.7762,0.2317
1994-09-26,-0.9789,-0.9379
1994-09-27,-0.4805,0.29
1994-09-28,0.4556,1.0038
1994-09-29,-1.1861,-1.5204
1994-09-30,-1.5576,1.1295
1994-10-03,0.0,-1.4143
1994-10-04,-0.8351,0.6134
1994-10-05,-1.3148,-1.5158
1994-10-06,-0.3906,0.9505
1994-10-07,-0.0224,0.4792
1994-10-10,3.2745,1.1205
1994-10-11,2.2852,1.3422
1994-10-12,0.3143,0.8949
1994-10-13,0.2436,1.3353
1994-10-14,1.1092,-1.1203
1994-10-17,-0.7052,0.4345
1994-10-18,-0.2927,-1.1185
1994-10-19,-1.6117,-0.7941
1994-10-20,0.9161,0.0784
1994-10-21,-2.3059,-0.9924
1994-10-24,0.1563,-0.122
1994-10-25,-2.5057,-0.931
1994-10-26,2.323,-0.0333
1994-10-27,-0.3613,0.99
1994-10-28,1.3471,1.789
1994-10-31,1.5346,0.441
1994-11-01,-0.0917,-0.0355
1994-11-02,-1.3229,-0.4844
1994-11-03,0.447,0.7497
1994-11-04,0.7838,-0.219
1994-11-07,-1.1627,-1.0266
1994-11-08,0.4854,-0.0652
1994-11-09,2.0955,1.1685
1994-11-10,-0.6711,0.1258
1994-11-11,-0.1945,-0.8893
1994-11-14,0.5264,0.6307
1994-11-15,1.0271,1.2955
1994-11-16,0.0,0.354
1994-11-17,-0.3819,-0.6038
1994-11-18,-0.117,0.1119
1994-11-21,0.2404,-0.3194
1994-11-22,-1.4492,-1.3553
1994-11-23,-1.9983,-1.663
1994-11-24,1.1144,0.3006
1994-11-25,-0.2116,-0.1021
1994-11-28,0.3329,0.4483
1994-11-29,-0.6884,0.4595
1994-11-30,0.1947,0.6632
1994-12-01,-0.0815,-1.3565
1994-12-02,-0.3948,-0.7336
1994-12-05,1.5997,0.5369
1994-12-06,-1.1704,-0.5736
1994-12-07,0.426,-0.1194
1994-12-08,-0.6514,0.0432
1994-12-09,-0.6797,-1.2111
1994-12-12,-0.173,-1.1386
1994-12-13,-0.6702,0.1019
1994-12-14,0.6722,1.1607
1994-12-15,1.374,-0.2416
1994-12-16,0.8511,1.352
1994-12-19,0.284,0.6902
1994-12-20,0.1922,0.781
1994-12-21,0.3236,0.4022
1994-12-22,0.6704,0.6937
1994-12-23,-0.3161,-0.2685
1994-12-26,0.0,0.0
1994-12-27,0.5797,0.0
1994-12-28,0.1358,0.4022
1994-12-29,-1.5164,-0.9755
1994-12-30,1.4227,-0.0033
1995-01-02,-1.2879,0.0
1995-01-03,-0.2246,0.0065
1995-01-04,-0.1215,-0.4599
1995-01-05,-0.4719,-0.6325
1995-01-06,-0.415,1.0784
1995-01-09,0.2561,-0.3002
1995-01-10,-0.3924,0.1505
1995-01-11,0.4851,-0.3594
1995-01-12,0.4959,-0.5313
1995-01-13,-0.7556,0.4978
1995-01-16,1.4604,0.9317
1995-01-17,-0.0849,-0.7248
1995-01-18,-0.2409,0.0164
1995-01-19,0.5056,-0.8609
1995-01-20,-1.6168,-1.1094
1995-01-23,-1.3986,-1.3623
1995-01-24,-0.4337,0.501
1995-01-25,0.4361,0.4446
1995-01-26,0.19,0.8417
1995-01-27,0.0497,0.4955
1995-01-30,0.1639,-0.8702
1995-01-31,-0.6762,-0.1435
1995-02-01,1.3437,0.8591
1995-02-02,-0.1552,0.5767
1995-02-03,0.6229,0.8238
1995-02-06,1.5403,0.0752
1995-02-07,0.134,0.3494
1995-02-08,-0.2327,-0.0065
1995-02-09,1.2009,0.8625
1995-02-10,0.8264,0.3517
1995-02-13,-0.6197,-0.9261
1995-02-14,0.7695,-0.3181
1995-02-15,0.0844,0.1172
1995-02-16,-0.9049,-0.774
1995-02-17,0.0619,-0.2261
1995-02-20,-0.7317,-0.8409
1995-02-21,-0.2141,0.159
1995-02-22,-0.185,-0.129
1995-02-23,1.1982,0.9869
1995-02-24,0.0189,-0.3804
1995-02-27,-0.9152,-0.4082
1995-02-28,0.1396,-0.5289
1995-03-01,1.1402,1.06
1995-03-02,-0.3523,-0.0986
1995-03-03,-0.4328,-0.4312
1995-03-06,-1.8568,-0.7669
1995-03-07,-0.8202,-0.8295
1995-03-08,-1.37,0.5072
1995-03-09,-1.1638,-0.1738
1995-03-10,-0.3807,1.145
1995-03-13,0.2743,-0.3078
1995-03-14,0.048,1.2883
1995-03-15,0.4844,-0.118
1995-03-16,-0.8994,1.5458
1995-03-17,0.6616,-0.1551
1995-03-20,-0.6727,1.1297
1995-03-21,-0.4418,0.3457
1995-03-22,-0.0146,0.1499
1995-03-23,-2.3499,-0.1051
1995-03-24,-0.5501,0.542
1995-03-27,1.1156,-0.1142
1995-03-28,-1.846,-0.6826
1995-03-29,0.4145,0.4475
1995-03-30,-0.0219,1.0788
1995-03-31,0.2153,-1.2058
1995-04-03,0.4281,0.1657
1995-04-04,1.7708,1.4317
1995-04-05,0.2458,0.0659
1995-04-06,0.4787,0.3354
1995-04-07,0.1319,0.3124
1995-04-10,-0.4839,-0.2087
1995-04-11,1.0871,-0.4151
1995-04-12,-0.2638,0.5923
1995-04-13,-0.1016,-0.0312
1995-04-14,0.0,0.0
1995-04-17,0.0,0.0
1995-04-18,-1.0652,-0.4456
1995-04-19,-0.7251,-0.7638
1995-04-20,0.2527,0.1451
1995-04-21,1.0568,0.7938
1995-04-24,-0.0218,0.2938
1995-04-25,1.5575,0.1745
1995-04-26,1.1231,0.3515
1995-04-27,-0.17,-0.2666
1995-04-28,-0.5005,-0.028
1995-05-01,0.0,0.115
1995-05-02,0.9911,0.8632
1995-05-03,-0.3556,0.4433
1995-05-04,0.7941,0.0521
1995-05-05,-1.025,-0.386
1995-05-08,0.0499,0.0
1995-05-09,0.7285,0.2922
1995-05-10,0.9546,0.8862
1995-05-11,0.9237,0.845
1995-05-12,0.9066,-0.2291
1995-05-15,-0.4855,0.0121
1995-05-16,1.1396,-0.299
1995-05-17,-0.7202,-0.103
1995-05-18,-0.3909,-0.3518
1995-05-19,-1.0541,-0.7548
1995-05-22,0.8736,0.7206
1995-05-23,-0.1354,0.2223
1995-05-24,1.1907,1.0784
1995-05-25,0.0,0.027
1995-05-26,-1.2945,-0.5138
1995-05-29,-0.5034,0.0
1995-05-30,0.979,-0.0362
1995-05-31,0.2165,0.287
1995-06-01,1.6351,0.6387
1995-06-02,0.4646,0.1317
1995-06-05,0.0,0.9447
1995-06-06,0.4747,0.1007
1995-06-07,-0.2483,-0.2722
1995-06-08,-0.4717,0.2967
1995-06-09,-0.4327,-1.2748
1995-06-12,-0.1032,0.2067
1995-06-13,-0.2099,0.1017
1995-06-14,0.6104,-0.2449
1995-06-15,0.0,0.9162
1995-06-16,-0.3867,-0.1276
1995-06-19,1.036,0.4516
1995-06-20,-0.2367,-0.1213
1995-06-21,0.3281,0.0326
1995-06-22,0.2328,0.7548
1995-06-23,-0.4142,-0.7168
1995-06-26,-0.4379,-2.0773
1995-06-27,-0.376,0.1209
1995-06-28,-1.2231,-0.9206
1995-06-29,0.4822,0.3442
1995-06-30,-1.0738,0.6254
1995-07-03,0.3997,0.2745
1995-07-04,1.0821,0.7672
1995-07-05,-0.4369,1.3645
1995-07-06,0.739,-0.1944
1995-07-07,1.5166,2.2017
1995-07-10,1.2014,-0.2281
1995-07-11,1.0389,0.2605
1995-07-12,-0.1276,-0.3868
1995-07-13,0.6971,-0.0985
1995-07-14,-1.3331,-0.5222
1995-07-17,0.6733,0.3908
1995-07-18,-0.301,-0.6361
1995-07-19,-0.461,-0.4502
1995-07-20,0.0664,-0.1439
1995-07-21,0.8025,0.3735
1995-07-24,-0.1989,0.542
1995-07-25,1.4371,0.0379
1995-07-26,0.5271,0.6234
1995-07-27,-0.2878,0.1158
1995-07-28,-0.1956,0.3065
1995-07-31,-0.5045,-0.1614
1995-08-01,0.0577,-0.3869
1995-08-02,0.9685,1.4493
1995-08-03,-0.0357,-0.6943
1995-08-04,-0.2111,0.1956
1995-08-07,0.3318,0.0316
1995-08-08,-0.2568,-0.422
1995-08-09,-0.7097,-0.0144
1995-08-10,-0.1373,0.1845
1995-08-11,0.6387,-0.2072
1995-08-14,-1.0945,-0.7527
1995-08-15,0.8676,0.0872
1995-08-16,1.1335,0.601
1995-08-17,0.3302,0.1587
1995-08-18,0.1398,1.1295
1995-08-21,0.2615,0.7379
1995-08-22,-0.4636,-0.1556
1995-08-23,0.2019,-0.4051
1995-08-24,-0.0247,0.1166
1995-08-25,-0.6006,0.1392
1995-08-28,-0.3628,0.0
1995-08-29,-0.423,-0.6326
1995-08-30,0.3782,0.04
1995-08-31,-0.0786,-0.7477
1995-09-01,-0.2332,0.9086
1995-09-04,0.772,0.379
1995-09-05,0.6448,0.2754
1995-09-06,0.5426,0.7162
1995-09-07,-0.4018,-0.3401
1995-09-08,0.2522,0.251
1995-09-11,-0.5678,-0.1463
1995-09-12,0.4441,-0.3775
1995-09-13,1.0855,0.987
1995-09-14,0.193,-0.1512
1995-09-15,0.7435,-0.0224
1995-09-18,-0.6733,-0.8781
1995-09-19,0.4289,0.2292
1995-09-20,-0.2682,0.5676
1995-09-21,-0.7705,-0.1011
1995-09-22,-3.3021,-1.2114
1995-09-25,-0.1528,-0.2219
1995-09-26,0.8803,0.4648
1995-09-27,-1.9036,-1.087
1995-09-28,-0.6186,-0.1722
1995-09-29,0.6962,0.8393
1995-10-02,0.8221,0.3421
1995-10-03,0.0,0.1136
1995-10-04,0.5778,0.5647
1995-10-05,-0.4031,0.0085
1995-10-06,-1.6928,-0.505
1995-10-09,-0.1262,-0.4594
1995-10-10,-1.3796,-1.4301
1995-10-11,0.3053,0.4104
1995-10-12,0.5976,1.4247
1995-10-13,1.7937,1.2543
1995-10-16,-0.2454,-0.2999
1995-10-17,0.4376,0.1377
1995-10-18,-0.2826,0.8646
1995-10-19,-0.693,-0.4008
1995-10-20,-0.418,-0.7601
1995-10-23,-2.9058,-0.5603
1995-10-24,0.2932,0.1076
1995-10-25,1.7283,0.0707
1995-10-26,-0.8506,-0.5144
1995-10-27,-1.6774,-0.6165
1995-10-30,2.3868,0.3459
1995-10-31,1.0158,0.5442
1995-11-01,-0.2163,-0.2947
1995-11-02,0.9597,0.1222
1995-11-03,-0.1035,-0.6415
1995-11-06,-0.7302,0.4114
1995-11-07,0.4239,0.2162
1995-11-08,-0.1228,0.4173
1995-11-09,0.9446,0.1272
1995-11-10,-0.9417,-0.5139
1995-11-13,0.1432,0.3803
1995-11-14,1.0118,0.3138
1995-11-15,-0.5061,0.6624
1995-11-16,0.6655,1.1032
1995-11-17,0.0254,-0.0443
1995-11-20,0.7732,0.5431
1995-11-21,-0.5969,-0.6807
1995-11-22,-0.5356,0.7852
1995-11-23,-0.0456,-0.8231
1995-11-24,0.2696,0.5968
1995-11-27,1.817,0.6898
1995-11-28,0.1984,-0.0055
1995-11-29,0.1373,0.1836
1995-11-30,-0.1242,0.2407
1995-12-01,0.795,0.4394
1995-12-04,-0.376,-0.2907
1995-12-05,0.3921,-0.1499
1995-12-06,0.2738,-0.0382
1995-12-07,-0.1795,-0.6361
1995-12-08,0.194,-0.261
1995-12-11,0.2346,0.6088
1995-12-12,0.7458,0.0767
1995-12-13,-0.5228,0.2052
1995-12-14,0.3534,0.2512
1995-12-15,-0.0472,-0.7898
1995-12-18,-0.8132,-1.2766
1995-12-19,-1.349,-0.5339
1995-12-20,1.1831,1.0288
1995-12-21,0.1326,0.5424
1995-12-22,0.6781,0.6881
1995-12-25,0.0,0.0
1995-12-26,0.0,0.0
1995-12-27,0.0,0.4948
1995-12-28,-0.2013,0.0082
1995-12-29,-0.9649,0.3427
1996-01-01,0.0,0.0
1996-01-02,1.3745,-0.0379
1996-01-03,1.9415,0.7511
1996-01-04,-0.2104,-0.0404
1996-01-05,0.3253,-0.2585
1996-01-08,-0.3602,0.4346
1996-01-09,1.1268,-0.5456
1996-01-10,-0.4882,-0.7783
1996-01-11,-0.3712,-0.4521
1996-01-12,1.1565,0.0657
1996-01-15,0.1103,0.1476
1996-01-16,0.7554,1.3078
1996-01-17,-0.2343,-0.1725
1996-01-18,0.4048,1.2013
1996-01-19,0.7501,-0.008
1996-01-22,-0.3431,0.1547
1996-01-23,-0.2535,-0.5114
1996-01-24,1.6188,0.6212
1996-01-25,0.8522,-0.6386
1996-01-26,-0.4415,0.0134
1996-01-29,0.5393,-0.0027
1996-01-30,-0.4195,0.0187
1996-01-31,1.4102,0.6425
1996-02-01,-0.4405,-0.1729
1996-02-02,-0.2928,0.7594
1996-02-05,-1.3478,-0.9177
1996-02-06,0.3832,0.024
1996-02-07,0.7363,-0.571
1996-02-08,-0.6525,-0.475
1996-02-09,-0.7518,0.213
1996-02-12,0.6683,0.2772
1996-02-13,0.2413,0.5635
1996-02-14,-0.281,-0.0694
1996-02-15,-0.1673,0.9292
1996-02-16,0.248,-0.2355
1996-02-19,-1.2532,-0.7054
1996-02-20,-0.6658,-0.7932
1996-02-21,0.3572,0.2961
1996-02-22,0.8732,0.3865
1996-02-23,1.6493,0.008
1996-02-26,-0.385,-0.9652
1996-02-27,0.1056,0.3159
1996-02-28,1.1281,0.6001
1996-02-29,0.0425,-0.2836
1996-03-01,1.1186,0.6734
1996-03-04,-0.5289,0.4237
1996-03-05,-0.3601,0.2255
1996-03-06,-0.524,-0.4819
1996-03-07,0.6042,-0.0186
1996-03-08,-0.4764,-1.2745
1996-03-11,-2.4839,-0.9649
1996-03-12,1.1704,-0.9525
1996-03-13,-0.3937,0.022
1996-03-14,0.0045,1.14
1996-03-15,1.3081,-1.0049
1996-03-18,0.2006,0.6804
1996-03-19,1.222,0.6377
1996-03-20,-0.2952,-0.2058
1996-03-21,0.7329,0.35
1996-03-22,-0.004,0.2352
1996-03-25,0.2516,-0.6771
1996-03-26,-0.4382,-0.5704
1996-03-27,1.0443,0.3141
1996-03-28,-0.6724,0.0054
1996-03-29,-0.8998,0.7379
1996-04-01,0.1295,0.5054
1996-04-02,0.4873,0.2716
1996-04-03,-0.2727,-0.0912
1996-04-04,0.0313,0.8188
1996-04-05,0.0,0.0
1996-04-08,0.0,0.0
1996-04-09,0.3238,0.0799
1996-04-10,1.069,0.2341
1996-04-11,-0.8028,-0.6158
1996-04-12,0.0825,0.6036
1996-04-15,1.36,0.6292
1996-04-16,-0.2969,0.9181
1996-04-17,-0.5594,-0.515
1996-04-18,0.4493,0.3968
1996-04-19,0.0394,0.9527
1996-04-22,0.3702,-0.1141
1996-04-23,0.1677,-0.5113
1996-04-24,-0.4674,-0.4018
1996-04-25,-0.2305,0.0445
1996-04-26,0.188,0.3535
1996-04-29,-1.2104,-0.6157
1996-04-30,-0.0483,0.2284
1996-05-01,0.0,-0.3117
1996-05-02,-0.1174,-0.7777
1996-05-03,-1.7911,-0.6567
1996-05-06,0.4647,0.0
1996-05-07,0.4301,-0.7623
1996-05-08,-0.2779,-0.4217
1996-05-09,-0.1318,0.5664
1996-05-10,-0.0243,0.7001
1996-05-13,1.1095,-0.4049
1996-05-14,0.9438,0.5482
1996-05-15,0.358,0.4389
1996-05-16,0.0,-0.5985
1996-05-17,0.3393,0.9591
1996-05-20,0.4993,-0.3008
1996-05-21,0.8149,0.2964
1996-05-22,-0.5411,-0.665
1996-05-23,0.1404,-0.4569
1996-05-24,-0.7116,0.1361
1996-05-27,0.0,0.0
1996-05-28,0.6317,0.2159
1996-05-29,-0.2678,0.4122
1996-05-30,-0.9461,-0.7681
1996-05-31,0.6129,0.0294
1996-06-03,-0.3921,-0.2295
1996-06-04,0.5298,0.4279
1996-06-05,0.2466,-0.0479
1996-06-06,0.0,0.1838
1996-06-07,0.192,-1.4228
1996-06-10,0.054,0.5935
1996-06-11,-0.4869,0.7214
1996-06-12,0.8848,0.3595
1996-06-13,-0.0549,-0.199
1996-06-14,-0.726,-0.2153
1996-06-17,-0.1063,0.2105
1996-06-18,0.1245,-0.1356
1996-06-19,0.1961,-0.0852
1996-06-20,-0.5724,-0.6847
1996-06-21,0.0173,-0.1395
1996-06-24,1.0362,-0.3089
1996-06-25,0.2544,-0.8435
1996-06-26,0.0284,0.4348
1996-06-27,-0.8575,-0.4519
1996-06-28,0.3829,0.8753
1996-07-01,0.1019,0.3934
1996-07-02,0.3218,0.0027
1996-07-03,-0.1283,-0.3114
1996-07-04,0.3285,1.252
1996-07-05,0.2367,-0.4627
1996-07-08,-1.2561,-0.0454
1996-07-09,0.4367,0.2887
1996-07-10,0.2049,0.3598
1996-07-11,0.3159,-0.4461
1996-07-12,-1.2145,-0.5521
1996-07-15,0.2464,-0.8047
1996-07-16,-3.1656,-1.7846
1996-07-17,1.1094,0.713
1996-07-18,0.3616,0.9622
1996-07-19,0.5574,0.463
1996-07-22,-1.4995,-0.787
1996-07-23,-0.2953,0.7362
1996-07-24,-1.1018,-1.0678
1996-07-25,0.7027,0.4334
1996-07-26,0.2166,-0.3094
1996-07-29,0.3024,0.1497
1996-07-30,-0.8205,-0.28
1996-07-31,0.6458,0.9459
1996-08-01,0.8535,0.8425
1996-08-02,0.5689,0.9694
1996-08-05,0.4895,0.4694
1996-08-06,0.0611,0.0026
1996-08-07,0.3734,0.5992
1996-08-08,0.2472,0.0079
1996-08-09,-0.4929,-0.0184
1996-08-12,0.1006,-0.1942
1996-08-13,0.4442,0.5285
1996-08-14,-0.0287,0.1805
1996-08-15,0.3013,0.1854
1996-08-16,0.0797,0.9251
1996-08-19,0.5651,-0.2375
1996-08-20,-0.0976,0.5047
1996-08-21,-0.6452,-0.2858
1996-08-22,0.5315,0.4907
1996-08-23,-0.0821,0.4215
1996-08-26,-0.1096,0.0
1996-08-27,0.2539,-0.0461
1996-08-28,0.1688,0.3328
1996-08-29,-0.1209,-0.86
1996-08-30,-0.634,-0.4479
1996-09-02,-0.4305,0.4344
1996-09-03,-0.8729,-0.7337
1996-09-04,0.8611,0.4357
1996-09-05,-0.1125,0.3744
1996-09-06,-0.4957,0.1492
1996-09-09,1.2606,0.4572
1996-09-10,0.8718,0.1355
1996-09-11,-0.1614,-0.2681
1996-09-12,0.1371,0.6913
1996-09-13,0.9975,0.8976
1996-09-16,1.3063,0.2344
1996-09-17,-0.0681,-0.1232
1996-09-18,-0.0906,-0.4179
1996-09-19,-0.048,0.4702
1996-09-20,0.8253,-0.2566
1996-09-23,-0.7203,-1.1201
1996-09-24,0.4343,-0.2347
1996-09-25,0.7777,0.6444
1996-09-26,0.2851,-0.0635
1996-09-27,-0.2816,0.3356
1996-09-30,-0.2704,0.185
1996-10-01,0.1463,0.9738
1996-10-02,0.7821,0.5736
1996-10-03,0.0,-0.3761
1996-10-04,0.2533,0.62
1996-10-07,0.7215,0.1665
1996-10-08,-0.4244,0.1017
1996-10-09,0.4392,-0.6517
1996-10-10,-0.8228,-0.3642
1996-10-11,0.197,0.8361
1996-10-14,0.2923,0.2632
1996-10-15,1.2833,0.2996
1996-10-16,-0.4966,-0.6517
1996-10-17,0.0501,0.4398
1996-10-18,0.6833,0.2721
1996-10-21,-0.2117,0.4934
1996-10-22,-0.3683,-0.3904
1996-10-23,-0.7153,-0.7098
1996-10-24,-0.7816,-0.7199
1996-10-25,-0.1572,0.5751
1996-10-28,1.1072,0.0721
1996-10-29,-1.1173,-0.79
1996-10-30,0.1911,-0.7412
1996-10-31,-0.7272,0.3835
1996-11-01,0.9025,-0.769
1996-11-04,-0.4245,-0.5167
1996-11-05,0.7272,-0.1782
1996-11-06,1.4082,0.3723
1996-11-07,-0.5852,-0.8969
1996-11-08,0.9808,0.2666
1996-11-11,-0.4201,0.0921
1996-11-12,0.2192,0.5084
1996-11-13,1.4311,-0.1881
1996-11-14,0.1291,-0.0204
1996-11-15,0.6766,0.8176
1996-11-18,-1.1431,0.0985
1996-11-19,0.009,0.4038
1996-11-20,0.3766,-0.3846
1996-11-21,-0.0779,-0.2271
1996-11-22,-0.312,1.6415
1996-11-25,1.2845,0.8933
1996-11-26,0.409,0.3404
1996-11-27,-0.4842,-0.4719
1996-11-28,0.7315,0.0247
1996-11-29,0.9949,0.1926
1996-12-02,0.4597,-0.4805
1996-12-03,0.9928,0.5695
1996-12-04,-0.7243,-0.4013
1996-12-05,1.5296,0.1483
1996-12-06,-4.0534,-2.1771
1996-12-09,2.3381,1.2263
1996-12-10,1.1816,0.6008
1996-12-11,-1.7278,-1.3182
1996-12-12,0.2122,0.2059
1996-12-13,-1.6638,-0.4586
1996-12-16,2.0031,0.5387
1996-12-17,-1.4238,-0.3556
1996-12-18,0.1996,0.9699
1996-12-19,-0.4609,0.8238
1996-12-20,1.6633,0.6492
1996-12-23,-0.3111,0.2354
1996-12-24,0.0,0.1297
1996-12-25,0.0,0.0
1996-12-26,0.0,0.0
1996-12-27,0.2569,-0.0367
1996-12-30,1.2552,0.6038
1996-12-31,0.0,0.068
1997-01-01,0.0,0.0
1997-01-02,-1.3819,-1.4835
1997-01-03,0.3689,0.7911
1997-01-06,0.7708,0.4157
1997-01-07,0.1669,-0.6745
1997-01-08,0.7002,0.2133
1997-01-09,-0.4717,-0.0122
1997-01-10,1.4091,-0.7438
1997-01-13,0.735,1.2498
1997-01-14,-0.2054,1.4827
1997-01-15,1.3419,-0.2231
1997-01-16,0.1626,0.9281
1997-01-17,0.2693,0.243
1997-01-20,0.9766,-0.3256
1997-01-21,-1.7808,0.0358
1997-01-22,1.7456,0.5625
1997-01-23,0.1582,1.242
